x1,x2,x3,x4,x5,x6,x7,y
220,186,186,1,1,0,0,1
221,187,187,1,1,0,0,1
222,188,188,1,1,0,0,1
224,189,189,1,1,0,0,1
225,190,190,1,1,0,0,1
226,191,191,1,1,0,0,1
227,192,192,1,1,0,0,1
228,193,193,1,1,0,0,1
229,194,194,1,1,0,0,1
230,195,195,1,1,0,0,1
231,196,196,1,1,0,0,1
232,197,197,1,1,0,0,1
233,198,198,1,1,0,0,1
234,199,199,1,1,0,0,1
237,200,200,1,1,0,0,1
238,201,201,1,1,0,0,1
239,202,202,1,1,0,0,1
240,203,203,1,1,0,0,1
241,204,204,1,1,0,0,1
242,205,205,1,1,0,0,1
243,206,206,1,1,0,0,1
245,207,207,1,1,0,0,1
246,208,208,1,1,0,0,1
247,209,209,1,1,0,0,1
248,210,210,1,1,0,0,1
252,211,211,1,1,0,0,1
253,212,212,1,1,0,0,1
254,213,213,1,1,0,0,1
255,214,214,1,1,0,0,1
256,215,215,1,1,0,0,1
258,216,216,1,1,0,0,1
259,217,217,1,1,0,0,1
260,218,218,1,1,0,0,1
261,219,219,1,1,0,0,1
262,220,220,1,1,0,0,1
263,221,221,1,1,0,0,1
264,222,222,1,1,0,0,1
265,223,223,1,1,0,0,1
266,224,224,1,1,0,0,1
267,225,225,1,1,0,0,1
268,226,226,1,1,0,0,1
269,227,227,1,1,0,0,1
270,228,228,1,1,0,0,1
271,229,229,1,1,0,0,1
273,230,230,1,1,0,0,1
275,231,231,1,1,0,0,1
277,232,232,1,1,0,0,1
279,233,233,1,1,0,0,1
280,234,234,1,1,0,0,1
281,235,235,1,1,0,0,1
282,236,236,1,1,0,0,1
283,237,237,1,1,0,0,1
284,238,238,1,1,0,0,1
285,239,239,1,1,0,0,1
286,240,240,1,1,0,0,1
287,241,241,1,1,0,0,1
288,242,242,1,1,0,0,1
289,243,243,1,1,0,0,1
290,244,244,1,1,0,0,1
291,245,245,1,1,0,0,1
292,246,246,1,1,0,0,1
293,247,247,1,1,0,0,1
294,248,248,1,1,0,0,1
295,249,249,1,1,0,0,1
296,250,250,1,1,0,0,1
297,251,251,1,1,0,0,1
298,252,252,1,1,0,0,1
299,253,253,1,1,0,0,1
300,254,254,1,1,0,0,1
301,255,255,1,1,0,0,1
302,256,256,1,1,0,0,1
304,257,257,1,1,0,0,1
305,258,258,1,1,0,0,1
308,259,259,1,1,0,0,1
309,260,260,1,1,0,0,1
310,261,261,1,1,0,0,1
311,262,262,1,1,0,0,1
312,263,263,1,1,0,0,1
313,264,264,1,1,0,0,1
314,265,265,1,1,0,0,1
315,266,266,1,1,0,0,1
316,267,267,1,1,0,0,1
317,268,268,1,1,0,0,1
318,269,269,1,1,0,0,1
319,270,270,1,1,0,0,1
320,271,271,1,1,0,0,1
321,272,272,1,1,0,0,1
322,273,273,1,1,0,0,1
323,274,274,1,1,0,0,1
324,275,275,1,1,0,0,1
325,276,276,1,1,0,0,1
326,277,277,1,1,0,0,1
327,278,278,1,1,0,0,1
328,279,279,1,1,0,0,1
330,280,280,1,1,0,0,1
332,281,281,1,1,0,0,1
333,282,282,1,1,0,0,1
334,283,283,1,1,0,0,1
335,284,284,1,1,0,0,1
336,285,285,1,1,0,0,1
337,286,286,1,1,0,0,1
338,287,287,1,1,0,0,1
339,288,288,1,1,0,0,1
341,289,289,1,1,0,0,1
342,290,290,1,1,0,0,1
344,291,291,1,1,0,0,1
346,292,292,1,1,0,0,1
347,293,293,1,1,0,0,1
348,294,294,1,1,0,0,1
349,295,295,1,1,0,0,1
350,296,296,1,1,0,0,1
351,297,297,1,1,0,0,1
352,298,298,1,1,0,0,1
354,299,299,1,1,0,0,1
355,300,300,1,1,0,0,1
356,301,301,1,1,0,0,1
357,302,302,1,1,0,0,1
358,303,303,1,1,0,0,1
359,304,304,1,1,0,0,1
360,305,305,1,1,0,0,1
361,306,306,1,1,0,0,1
362,307,307,1,1,0,0,1
363,308,308,1,1,0,0,1
364,309,309,1,1,0,0,1
365,310,310,1,1,0,0,1
367,311,311,1,1,0,0,1
368,312,312,1,1,0,0,1
369,313,313,1,1,0,0,1
370,314,314,1,1,0,0,1
371,315,315,1,1,0,0,1
372,316,316,1,1,0,0,1
373,317,317,1,1,0,0,1
378,318,318,1,1,0,0,1
380,319,319,1,1,0,0,1
382,320,320,1,1,0,0,1
384,321,321,1,1,0,0,1
386,322,322,1,1,0,0,1
388,323,323,1,1,0,0,1
389,324,324,1,1,0,0,1
391,325,325,1,1,0,0,1
392,326,326,1,1,0,0,1
393,327,327,1,1,0,0,1
395,328,328,1,1,0,0,1
396,329,329,1,1,0,0,1
397,330,330,1,1,0,0,1
398,331,331,1,1,0,0,1
400,332,332,1,1,0,0,1
401,333,333,1,1,0,0,1
402,334,334,1,1,0,0,1
403,335,335,1,1,0,0,1
404,336,336,1,1,0,0,1
405,337,337,1,1,0,0,1
406,338,338,1,1,0,0,1
407,339,339,1,1,0,0,1
408,340,340,1,1,0,0,1
410,341,341,1,1,0,0,1
411,342,342,1,1,0,0,1
413,343,343,1,1,0,0,1
414,344,344,1,1,0,0,1
415,345,345,1,1,0,0,1
416,346,346,1,1,0,0,1
417,347,347,1,1,0,0,1
418,348,348,1,1,0,0,1
419,349,349,1,1,0,0,1
420,350,350,1,1,0,0,1
421,351,351,1,1,0,0,1
423,352,352,1,1,0,0,1
424,353,353,1,1,0,0,1
425,354,354,1,1,0,0,1
426,355,355,1,1,0,0,1
427,356,356,1,1,0,0,1
429,357,357,1,1,0,0,1
430,358,358,1,1,0,0,1
431,359,359,1,1,0,0,1
432,360,360,1,1,0,0,1
433,361,361,1,1,0,0,1
434,362,362,1,1,0,0,1
435,363,363,1,1,0,0,1
436,364,364,1,1,0,0,1
439,365,365,1,1,0,0,1
440,366,366,1,1,0,0,1
441,367,367,1,1,0,0,1
442,368,368,1,1,0,0,1
443,369,369,1,1,0,0,1
444,370,370,1,1,0,0,1
445,371,371,1,1,0,0,1
447,372,372,1,1,0,0,1
449,373,373,1,1,0,0,1
450,374,374,1,1,0,0,1
452,375,375,1,1,0,0,1
453,376,376,1,1,0,0,1
454,377,377,1,1,0,0,1
455,378,378,1,1,0,0,1
456,379,379,1,1,0,0,1
457,380,380,1,1,0,0,1
458,381,381,1,1,0,0,1
459,382,382,1,1,0,0,1
460,383,383,1,1,0,0,1
462,384,384,1,1,0,0,1
463,385,385,1,1,0,0,1
465,386,386,1,1,0,0,1
466,387,387,1,1,0,0,1
468,388,388,1,1,0,0,1
469,389,389,1,1,0,0,1
470,390,390,1,1,0,0,1
471,391,391,1,1,0,0,1
472,392,392,1,1,0,0,1
474,393,393,1,1,0,0,1
475,394,394,1,1,0,0,1
205,1,1,1,1,1,205,1
261,2,2,1,1,0,205,1
382,3,3,1,1,0,205,1
0,1,1,1,1,1,0,0
3,2,2,1,1,0,0,0
4,3,3,1,1,0,0,0
5,4,4,1,1,0,0,0
6,5,5,1,1,0,0,0
7,6,6,1,1,0,0,0
8,7,7,1,1,0,0,0
9,8,8,1,1,0,0,0
10,9,9,1,1,0,0,0
12,10,10,1,1,0,0,0
13,11,11,1,1,0,0,0
15,12,12,1,1,0,0,0
16,13,13,1,1,0,0,0
17,14,14,1,1,0,0,0
18,15,15,1,1,0,0,0
19,16,16,1,1,0,0,0
21,17,17,1,1,0,0,0
23,18,18,1,1,0,0,0
25,19,19,1,1,0,0,0
27,20,20,1,1,0,0,0
28,21,21,1,1,0,0,0
30,22,22,1,1,0,0,0
31,23,23,1,1,0,0,0
32,24,24,1,1,0,0,0
33,25,25,1,1,0,0,0
35,26,26,1,1,0,0,1
36,27,27,1,1,0,0,1
37,28,28,1,1,0,0,1
39,29,29,1,1,0,0,1
41,30,30,1,1,0,0,1
42,31,31,1,1,0,0,1
43,32,32,1,1,0,0,1
46,33,33,1,1,0,0,1
47,34,34,1,1,0,0,1
48,35,35,1,1,0,0,1
50,36,36,1,1,0,0,1
51,37,37,1,1,0,0,1
52,38,38,1,1,0,0,1
53,39,39,1,1,0,0,1
54,40,40,1,1,0,0,1
55,41,41,1,1,0,0,1
56,42,42,1,1,0,0,1
57,43,43,1,1,0,0,1
58,44,44,1,1,0,0,1
59,45,45,1,1,0,0,1
60,46,46,1,1,0,0,1
61,47,47,1,1,0,0,1
62,48,48,1,1,0,0,1
63,49,49,1,1,0,0,1
64,50,50,1,1,0,0,1
65,51,51,1,1,0,0,1
66,52,52,1,1,0,0,1
67,53,53,1,1,0,0,1
68,54,54,1,1,0,0,1
70,55,55,1,1,0,0,1
71,56,56,1,1,0,0,1
72,57,57,1,1,0,0,1
73,58,58,1,1,0,0,1
74,59,59,1,1,0,0,1
75,60,60,1,1,0,0,1
76,61,61,1,1,0,0,1
77,62,62,1,1,0,0,1
78,63,63,1,1,0,0,1
79,64,64,1,1,0,0,1
80,65,65,1,1,0,0,1
81,66,66,1,1,0,0,1
83,67,67,1,1,0,0,1
84,68,68,1,1,0,0,1
85,69,69,1,1,0,0,1
86,70,70,1,1,0,0,1
87,71,71,1,1,0,0,1
88,72,72,1,1,0,0,1
89,73,73,1,1,0,0,1
90,74,74,1,1,0,0,1
91,75,75,1,1,0,0,1
93,76,76,1,1,0,0,1
96,77,77,1,1,0,0,1
98,78,78,1,1,0,0,1
99,79,79,1,1,0,0,1
100,80,80,1,1,0,0,1
101,81,81,1,1,0,0,1
102,82,82,1,1,0,0,1
103,83,83,1,1,0,0,1
104,84,84,1,1,0,0,1
105,85,85,1,1,0,0,1
106,86,86,1,1,0,0,1
107,87,87,1,1,0,0,1
109,88,88,1,1,0,0,1
110,89,89,1,1,0,0,1
111,90,90,1,1,0,0,1
113,91,91,1,1,0,0,1
114,92,92,1,1,0,0,1
115,93,93,1,1,0,0,1
116,94,94,1,1,0,0,1
117,95,95,1,1,0,0,1
118,96,96,1,1,0,0,1
119,97,97,1,1,0,0,1
120,98,98,1,1,0,0,1
121,99,99,1,1,0,0,1
124,100,100,1,1,0,0,1
125,101,101,1,1,0,0,1
126,102,102,1,1,0,0,1
127,103,103,1,1,0,0,1
128,104,104,1,1,0,0,1
129,105,105,1,1,0,0,1
131,106,106,1,1,0,0,1
133,107,107,1,1,0,0,1
134,108,108,1,1,0,0,1
136,109,109,1,1,0,0,1
137,110,110,1,1,0,0,1
138,111,111,1,1,0,0,1
141,112,112,1,1,0,0,1
144,113,113,1,1,0,0,1
145,114,114,1,1,0,0,1
146,115,115,1,1,0,0,1
147,116,116,1,1,0,0,1
148,117,117,1,1,0,0,1
149,118,118,1,1,0,0,1
150,119,119,1,1,0,0,1
151,120,120,1,1,0,0,1
152,121,121,1,1,0,0,1
153,122,122,1,1,0,0,1
154,123,123,1,1,0,0,1
155,124,124,1,1,0,0,1
156,125,125,1,1,0,0,1
159,126,126,1,1,0,0,1
163,127,127,1,1,0,0,1
164,128,128,1,1,0,0,1
165,129,129,1,1,0,0,1
166,130,130,1,1,0,0,1
167,131,131,1,1,0,0,1
168,132,132,1,1,0,0,1
169,133,133,1,1,0,0,1
170,134,134,1,1,0,0,1
171,135,135,1,1,0,0,1
172,136,136,1,1,0,0,1
173,137,137,1,1,0,0,1
174,138,138,1,1,0,0,1
175,139,139,1,1,0,0,1
176,140,140,1,1,0,0,1
177,141,141,1,1,0,0,1
178,142,142,1,1,0,0,1
179,143,143,1,1,0,0,1
180,144,144,1,1,0,0,1
181,145,145,1,1,0,0,1
182,146,146,1,1,0,0,1
183,147,147,1,1,0,0,1
184,148,148,1,1,0,0,1
185,149,149,1,1,0,0,1
186,150,150,1,1,0,0,1
187,151,151,1,1,0,0,1
189,152,152,1,1,0,0,1
190,153,153,1,1,0,0,1
191,154,154,1,1,0,0,1
192,155,155,1,1,0,0,1
194,156,156,1,1,0,0,1
195,157,157,1,1,0,0,1
196,158,158,1,1,0,0,1
197,159,159,1,1,0,0,1
198,160,160,1,1,0,0,1
199,161,161,1,1,0,0,1
201,162,162,1,1,0,0,1
202,163,163,1,1,0,0,1
203,164,164,1,1,0,0,1
204,165,165,1,1,0,0,1
205,166,166,1,1,0,0,1
206,167,167,1,1,0,0,1
207,168,168,1,1,0,0,1
208,169,169,1,1,0,0,1
209,170,170,1,1,0,0,1
210,171,171,1,1,0,0,1
211,172,172,1,1,0,0,1
212,173,173,1,1,0,0,1
213,174,174,1,1,0,0,1
214,175,175,1,1,0,0,1
215,176,176,1,1,0,0,1
217,177,177,1,1,0,0,1
218,178,178,1,1,0,0,1
219,179,179,1,1,0,0,1
220,180,180,1,1,0,0,1
221,181,181,1,1,0,0,1
222,182,182,1,1,0,0,1
224,183,183,1,1,0,0,1
225,184,184,1,1,0,0,1
226,185,185,1,1,0,0,1
227,186,186,1,1,0,0,1
228,187,187,1,1,0,0,1
229,188,188,1,1,0,0,1
230,189,189,1,1,0,0,1
231,190,190,1,1,0,0,1
232,191,191,1,1,0,0,1
233,192,192,1,1,0,0,1
234,193,193,1,1,0,0,1
237,194,194,1,1,0,0,1
238,195,195,1,1,0,0,1
239,196,196,1,1,0,0,1
240,197,197,1,1,0,0,1
241,198,198,1,1,0,0,1
242,199,199,1,1,0,0,1
245,200,200,1,1,0,0,1
246,201,201,1,1,0,0,1
248,202,202,1,1,0,0,1
252,203,203,1,1,0,0,1
253,204,204,1,1,0,0,1
254,205,205,1,1,0,0,1
255,206,206,1,1,0,0,1
256,207,207,1,1,0,0,1
257,208,208,1,1,0,0,1
258,209,209,1,1,0,0,1
259,210,210,1,1,0,0,1
260,211,211,1,1,0,0,1
261,212,212,1,1,0,0,1
262,213,213,1,1,0,0,1
263,214,214,1,1,0,0,1
264,215,215,1,1,0,0,1
266,216,216,1,1,0,0,1
267,217,217,1,1,0,0,1
268,218,218,1,1,0,0,1
269,219,219,1,1,0,0,1
270,220,220,1,1,0,0,1
271,221,221,1,1,0,0,1
272,222,222,1,1,0,0,1
273,223,223,1,1,0,0,1
274,224,224,1,1,0,0,1
275,225,225,1,1,0,0,1
277,226,226,1,1,0,0,1
278,227,227,1,1,0,0,1
279,228,228,1,1,0,0,1
280,229,229,1,1,0,0,1
281,230,230,1,1,0,0,1
282,231,231,1,1,0,0,1
283,232,232,1,1,0,0,1
285,233,233,1,1,0,0,1
286,234,234,1,1,0,0,1
287,235,235,1,1,0,0,1
288,236,236,1,1,0,0,1
289,237,237,1,1,0,0,1
290,238,238,1,1,0,0,1
292,239,239,1,1,0,0,1
293,240,240,1,1,0,0,1
294,241,241,1,1,0,0,1
296,242,242,1,1,0,0,1
297,243,243,1,1,0,0,1
298,244,244,1,1,0,0,1
299,245,245,1,1,0,0,1
300,246,246,1,1,0,0,1
301,247,247,1,1,0,0,1
302,248,248,1,1,0,0,1
305,249,249,1,1,0,0,1
308,250,250,1,1,0,0,1
309,251,251,1,1,0,0,1
310,252,252,1,1,0,0,1
311,253,253,1,1,0,0,1
312,254,254,1,1,0,0,1
313,255,255,1,1,0,0,1
315,256,256,1,1,0,0,1
316,257,257,1,1,0,0,1
317,258,258,1,1,0,0,1
318,259,259,1,1,0,0,1
319,260,260,1,1,0,0,1
320,261,261,1,1,0,0,1
321,262,262,1,1,0,0,1
322,263,263,1,1,0,0,1
323,264,264,1,1,0,0,1
324,265,265,1,1,0,0,1
325,266,266,1,1,0,0,1
326,267,267,1,1,0,0,1
330,268,268,1,1,0,0,1
331,269,269,1,1,0,0,1
332,270,270,1,1,0,0,1
334,271,271,1,1,0,0,1
335,272,272,1,1,0,0,1
336,273,273,1,1,0,0,1
337,274,274,1,1,0,0,1
338,275,275,1,1,0,0,1
339,276,276,1,1,0,0,1
341,277,277,1,1,0,0,1
342,278,278,1,1,0,0,1
343,279,279,1,1,0,0,1
344,280,280,1,1,0,0,1
345,281,281,1,1,0,0,1
346,282,282,1,1,0,0,1
347,283,283,1,1,0,0,1
348,284,284,1,1,0,0,1
349,285,285,1,1,0,0,1
350,286,286,1,1,0,0,1
351,287,287,1,1,0,0,1
352,288,288,1,1,0,0,1
354,289,289,1,1,0,0,1
355,290,290,1,1,0,0,1
356,291,291,1,1,0,0,1
357,292,292,1,1,0,0,1
359,293,293,1,1,0,0,1
360,294,294,1,1,0,0,1
361,295,295,1,1,0,0,1
362,296,296,1,1,0,0,1
363,297,297,1,1,0,0,1
365,298,298,1,1,0,0,1
367,299,299,1,1,0,0,1
368,300,300,1,1,0,0,1
369,301,301,1,1,0,0,1
370,302,302,1,1,0,0,1
371,303,303,1,1,0,0,1
372,304,304,1,1,0,0,1
373,305,305,1,1,0,0,1
374,306,306,1,1,0,0,1
375,307,307,1,1,0,0,1
376,308,308,1,1,0,0,1
378,309,309,1,1,0,0,1
379,310,310,1,1,0,0,1
380,311,311,1,1,0,0,1
382,312,312,1,1,0,0,1
383,313,313,1,1,0,0,1
384,314,314,1,1,0,0,1
388,315,315,1,1,0,0,1
389,316,316,1,1,0,0,1
392,317,317,1,1,0,0,1
393,318,318,1,1,0,0,1
395,319,319,1,1,0,0,1
396,320,320,1,1,0,0,1
397,321,321,1,1,0,0,1
399,322,322,1,1,0,0,1
400,323,323,1,1,0,0,1
401,324,324,1,1,0,0,1
402,325,325,1,1,0,0,1
403,326,326,1,1,0,0,1
404,327,327,1,1,0,0,1
405,328,328,1,1,0,0,1
407,329,329,1,1,0,0,1
408,330,330,1,1,0,0,1
410,331,331,1,1,0,0,1
411,332,332,1,1,0,0,1
413,333,333,1,1,0,0,1
414,334,334,1,1,0,0,1
415,335,335,1,1,0,0,1
416,336,336,1,1,0,0,1
417,337,337,1,1,0,0,1
418,338,338,1,1,0,0,1
419,339,339,1,1,0,0,1
420,340,340,1,1,0,0,1
421,341,341,1,1,0,0,1
423,342,342,1,1,0,0,1
424,343,343,1,1,0,0,1
425,344,344,1,1,0,0,1
426,345,345,1,1,0,0,1
427,346,346,1,1,0,0,1
428,347,347,1,1,0,0,1
429,348,348,1,1,0,0,1
430,349,349,1,1,0,0,1
431,350,350,1,1,0,0,1
432,351,351,1,1,0,0,1
433,352,352,1,1,0,0,1
434,353,353,1,1,0,0,1
435,354,354,1,1,0,0,1
436,355,355,1,1,0,0,1
439,356,356,1,1,0,0,1
440,357,357,1,1,0,0,1
441,358,358,1,1,0,0,1
442,359,359,1,1,0,0,1
443,360,360,1,1,0,0,1
444,361,361,1,1,0,0,1
445,362,362,1,1,0,0,1
447,363,363,1,1,0,0,1
448,364,364,1,1,0,0,1
449,365,365,1,1,0,0,1
450,366,366,1,1,0,0,1
452,367,367,1,1,0,0,1
453,368,368,1,1,0,0,1
454,369,369,1,1,0,0,1
455,370,370,1,1,0,0,1
456,371,371,1,1,0,0,1
457,372,372,1,1,0,0,1
458,373,373,1,1,0,0,1
459,374,374,1,1,0,0,1
460,375,375,1,1,0,0,1
462,376,376,1,1,0,0,1
463,377,377,1,1,0,0,1
464,378,378,1,1,0,0,1
465,379,379,1,1,0,0,1
466,380,380,1,1,0,0,1
468,381,381,1,1,0,0,1
469,382,382,1,1,0,0,1
470,383,383,1,1,0,0,1
471,384,384,1,1,0,0,1
472,385,385,1,1,0,0,1
474,386,386,1,1,0,0,1
475,387,387,1,1,0,0,1
9,1,1,1,1,1,9,0
37,2,2,1,1,0,9,0
41,3,3,1,1,0,9,0
51,4,4,1,1,0,9,0
73,5,5,1,1,0,9,0
82,6,6,1,1,0,9,1
107,7,7,1,1,0,9,1
111,8,8,1,1,0,9,1
121,9,9,1,1,0,9,1
127,10,10,1,1,0,9,1
138,11,11,1,1,0,9,1
149,12,12,1,1,0,9,1
152,13,13,1,1,0,9,1
175,14,14,1,1,0,9,1
196,15,15,1,1,0,9,1
197,16,16,1,1,0,9,1
200,17,17,1,1,0,9,1
202,18,18,1,1,0,9,1
208,19,19,1,1,0,9,1
213,20,20,1,1,0,9,1
215,21,21,1,1,0,9,1
221,22,22,1,1,0,9,1
226,23,23,1,1,0,9,1
232,24,24,1,1,0,9,1
242,25,25,1,1,0,9,1
259,26,26,1,1,0,9,1
268,27,27,1,1,0,9,1
271,28,28,1,1,0,9,1
281,29,29,1,1,0,9,1
285,30,30,1,1,0,9,1
288,31,31,1,1,0,9,1
289,32,32,1,1,0,9,1
291,33,33,1,1,0,9,1
302,34,34,1,1,0,9,1
319,35,35,1,1,0,9,1
333,36,36,1,1,0,9,1
336,37,37,1,1,0,9,1
362,38,38,1,1,0,9,1
369,39,39,1,1,0,9,1
389,40,40,1,1,0,9,1
408,41,41,1,1,0,9,1
410,42,42,1,1,0,9,1
425,43,43,1,1,0,9,1
433,44,44,1,1,0,9,1
447,45,45,1,1,0,9,1
452,46,46,1,1,0,9,1
458,47,47,1,1,0,9,1
26,1,1,1,1,1,26,0
128,2,2,1,1,0,26,0
161,3,3,1,1,0,26,0
188,4,4,1,1,0,26,0
252,5,5,1,1,0,26,0
280,6,6,1,1,0,26,0
360,7,7,1,2,1,26,1
368,8,8,1,2,0,26,1
434,9,9,1,2,0,26,1
466,10,10,1,2,0,26,1
0,1,1,1,1,1,0,0
1,2,2,1,1,0,0,0
2,3,3,1,1,0,0,0
3,4,4,1,1,0,0,0
4,5,5,1,1,0,0,0
5,6,6,1,1,0,0,0
6,7,7,1,1,0,0,0
8,8,8,1,1,0,0,0
9,9,9,1,1,0,0,0
11,10,10,1,1,0,0,0
12,11,11,1,1,0,0,0
13,12,12,1,1,0,0,0
14,13,13,1,1,0,0,0
15,14,14,1,1,0,0,0
17,15,15,1,1,0,0,0
18,16,16,1,1,0,0,0
19,17,17,1,1,0,0,0
20,18,18,1,1,0,0,0
21,19,19,1,1,0,0,0
22,20,20,1,1,0,0,0
23,21,21,1,1,0,0,0
24,22,22,1,1,0,0,0
25,23,23,1,1,0,0,0
26,24,24,1,1,0,0,0
27,25,25,1,1,0,0,0
28,26,26,1,1,0,0,0
29,27,27,1,1,0,0,0
30,28,28,1,1,0,0,0
31,29,29,1,1,0,0,0
32,30,30,1,1,0,0,0
33,31,31,1,1,0,0,0
34,32,32,1,1,0,0,0
35,33,33,1,1,0,0,0
36,34,34,1,1,0,0,0
37,35,35,1,1,0,0,0
38,36,36,1,1,0,0,0
39,37,37,1,1,0,0,0
40,38,38,1,1,0,0,0
41,39,39,1,1,0,0,0
42,40,40,1,1,0,0,0
43,41,41,1,1,0,0,0
44,42,42,1,1,0,0,0
45,43,43,1,1,0,0,0
46,44,44,1,1,0,0,0
47,45,45,1,1,0,0,0
48,46,46,1,1,0,0,0
49,47,47,1,1,0,0,0
50,48,48,1,1,0,0,0
51,49,49,1,1,0,0,0
52,50,50,1,1,0,0,0
53,51,51,1,1,0,0,0
54,52,52,1,1,0,0,0
55,53,53,1,1,0,0,0
56,54,54,1,1,0,0,0
57,55,55,1,1,0,0,0
58,56,56,1,1,0,0,0
60,57,57,1,1,0,0,0
61,58,58,1,1,0,0,0
62,59,59,1,1,0,0,0
63,60,60,1,1,0,0,0
64,61,61,1,1,0,0,0
65,62,62,1,1,0,0,0
66,63,63,1,1,0,0,0
67,64,64,1,1,0,0,0
68,65,65,1,1,0,0,0
69,66,66,1,1,0,0,0
70,67,67,1,1,0,0,0
71,68,68,1,1,0,0,0
72,69,69,1,1,0,0,0
73,70,70,1,1,0,0,0
74,71,71,1,1,0,0,0
77,72,72,1,1,0,0,0
78,73,73,1,1,0,0,0
79,74,74,1,1,0,0,0
80,75,75,1,1,0,0,0
81,76,76,1,1,0,0,0
82,77,77,1,1,0,0,0
83,78,78,1,1,0,0,0
84,79,79,1,1,0,0,0
85,80,80,1,1,0,0,0
86,81,81,1,1,0,0,0
87,82,82,1,1,0,0,0
88,83,83,1,1,0,0,0
89,84,84,1,1,0,0,0
90,85,85,1,1,0,0,0
91,86,86,1,1,0,0,0
92,87,87,1,1,0,0,0
93,88,88,1,1,0,0,0
94,89,89,1,1,0,0,0
95,90,90,1,1,0,0,0
97,91,91,1,1,0,0,0
98,92,92,1,1,0,0,0
99,93,93,1,1,0,0,0
100,94,94,1,1,0,0,0
101,95,95,1,1,0,0,0
102,96,96,1,1,0,0,0
103,97,97,1,1,0,0,0
104,98,98,1,1,0,0,0
105,99,99,1,1,0,0,0
106,100,100,1,1,0,0,0
107,101,101,1,1,0,0,0
108,102,102,1,1,0,0,0
109,103,103,1,1,0,0,0
110,104,104,1,1,0,0,0
111,105,105,1,1,0,0,0
112,106,106,1,1,0,0,0
113,107,107,1,1,0,0,0
114,108,108,1,1,0,0,0
115,109,109,1,1,0,0,0
116,110,110,1,1,0,0,0
117,111,111,1,1,0,0,0
118,112,112,1,1,0,0,0
119,113,113,1,1,0,0,0
120,114,114,1,1,0,0,0
121,115,115,1,1,0,0,0
122,116,116,1,1,0,0,0
123,117,117,1,1,0,0,0
124,118,118,1,1,0,0,0
125,119,119,1,1,0,0,0
126,120,120,1,1,0,0,0
127,121,121,1,1,0,0,0
128,122,122,1,1,0,0,0
130,123,123,1,1,0,0,0
131,124,124,1,1,0,0,0
132,125,125,1,1,0,0,0
133,126,126,1,1,0,0,0
134,127,127,1,1,0,0,0
135,128,128,1,1,0,0,0
136,129,129,1,1,0,0,0
137,130,130,1,1,0,0,0
138,131,131,1,1,0,0,0
139,132,132,1,1,0,0,0
140,133,133,1,1,0,0,0
141,134,134,1,1,0,0,0
142,135,135,1,1,0,0,0
143,136,136,1,1,0,0,0
144,137,137,1,1,0,0,0
145,138,138,1,1,0,0,0
146,139,139,1,1,0,0,0
147,140,140,1,1,0,0,0
148,141,141,1,1,0,0,0
149,142,142,1,1,0,0,0
150,143,143,1,1,0,0,0
151,144,144,1,1,0,0,0
152,145,145,1,1,0,0,0
153,146,146,1,1,0,0,0
154,147,147,1,1,0,0,0
155,148,148,1,1,0,0,0
156,149,149,1,1,0,0,0
157,150,150,1,1,0,0,0
158,151,151,1,1,0,0,0
159,152,152,1,1,0,0,0
160,153,153,1,1,0,0,0
161,154,154,1,1,0,0,0
162,155,155,1,1,0,0,0
163,156,156,1,1,0,0,0
164,157,157,1,1,0,0,0
165,158,158,1,1,0,0,0
166,159,159,1,1,0,0,0
167,160,160,1,1,0,0,0
168,161,161,1,1,0,0,0
169,162,162,1,1,0,0,0
170,163,163,1,1,0,0,0
171,164,164,1,1,0,0,0
172,165,165,1,1,0,0,0
173,166,166,1,1,0,0,0
174,167,167,1,1,0,0,0
175,168,168,1,1,0,0,0
176,169,169,1,1,0,0,0
177,170,170,1,1,0,0,0
178,171,171,1,1,0,0,0
179,172,172,1,1,0,0,0
180,173,173,1,1,0,0,0
181,174,174,1,1,0,0,0
182,175,175,1,1,0,0,0
183,176,176,1,1,0,0,0
184,177,177,1,1,0,0,0
185,178,178,1,1,0,0,0
187,179,179,1,1,0,0,0
188,180,180,1,1,0,0,0
189,181,181,1,1,0,0,0
190,182,182,1,1,0,0,0
191,183,183,1,1,0,0,0
192,184,184,1,1,0,0,0
193,185,185,1,1,0,0,0
194,186,186,1,1,0,0,0
195,187,187,1,1,0,0,0
196,188,188,1,1,0,0,0
197,189,189,1,1,0,0,0
198,190,190,1,1,0,0,0
199,191,191,1,1,0,0,0
200,192,192,1,1,0,0,0
202,193,193,1,1,0,0,0
203,194,194,1,1,0,0,0
204,195,195,1,1,0,0,0
206,196,196,1,1,0,0,1
207,197,197,1,1,0,0,1
208,198,198,1,1,0,0,1
209,199,199,1,1,0,0,1
210,200,200,1,1,0,0,1
211,201,201,1,1,0,0,1
212,202,202,1,1,0,0,1
213,203,203,1,1,0,0,1
215,204,204,1,1,0,0,1
216,205,205,1,1,0,0,1
217,206,206,1,1,0,0,1
218,207,207,1,1,0,0,1
219,208,208,1,1,0,0,1
220,209,209,1,1,0,0,1
222,210,210,1,1,0,0,1
223,211,211,1,1,0,0,1
224,212,212,1,1,0,0,1
225,213,213,1,1,0,0,1
226,214,214,1,1,0,0,1
227,215,215,1,1,0,0,1
228,216,216,1,1,0,0,1
229,217,217,1,1,0,0,1
